,SalePrice,MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition
0,12.247694320220996,0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.09836065573770493,0.0,0.75,0.25,1.0,1.0,0.3561547482043825,0.5777122882260084,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,0.75
1,12.109010932687044,0.0,0.75,0.5,0.5555555555555556,0.5245901639344263,0.0,0.75,1.0,1.0,1.0,0.5030560164904583,0.4702445078729567,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75
2,12.31716669303576,0.2352941176470588,0.75,0.6363636363636364,0.6666666666666665,0.11475409836065575,0.0,0.75,0.5,1.0,1.0,0.3834410394874981,0.5930951586829399,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75
3,11.849397701591439,0.2941176470588235,0.75,0.7272727272727273,0.6666666666666665,0.6065573770491803,0.0,0.5,0.25,0.75,1.0,0.39994101331885457,0.5791574328965412,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.4,0.3333333333333333,0.75,1.0,0.0
4,12.429216196844385,0.2352941176470588,0.75,1.0,0.7777777777777777,0.14754098360655735,0.0,0.75,0.75,1.0,1.0,0.4662370521602308,0.6665228823649914,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.75,1.0,0.75
5,11.870599909242046,0.17647058823529413,0.75,0.4090909090909091,0.4444444444444445,0.2459016393442623,0.0,0.75,0.25,1.0,1.0,0.3286535459838906,0.4972202460326831,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.75
6,12.634603026569335,0.0,0.75,0.8181818181818182,0.7777777777777777,0.049180327868852465,0.0,1.0,0.75,1.0,1.0,0.6144648399515797,0.574386761705187,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
7,12.206072645530176,0.2352941176470588,0.75,0.5454545454545454,0.6666666666666665,0.6065573770491803,0.0,0.75,0.5,1.0,1.0,0.4534645543861125,0.6486996026216678,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,0.75
8,11.774520202658689,0.17647058823529413,0.25,0.18181818181818185,0.6666666666666665,0.9672131147540984,0.0,0.5,0.25,0.75,1.0,0.42323069565212057,0.5907103163127223,0.0,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.4,0.3333333333333333,0.5,1.0,0.0
9,11.6784399034478,1.0,0.75,0.13636363636363635,0.4444444444444445,0.9672131147540984,0.0,0.5,0.25,1.0,1.0,0.4430673797326055,0.41416859178121257,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8,0.6666666666666666,0.25,1.0,0.75
10,11.771436160121727,0.0,0.75,0.2727272727272727,0.4444444444444445,0.7213114754098361,1.0,0.5,0.25,1.0,1.0,0.4298378473389533,0.4018019472209433,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
11,12.751299696013493,0.2352941176470588,0.75,0.9545454545454546,0.8888888888888888,0.016393442622950817,1.0,1.0,0.25,1.0,1.0,0.4782724747997293,0.6862416243752785,0.3333333333333333,1.0,0.6666666666666666,0.8,1.0,1.0,0.75,1.0,1.0
12,11.877568578558137,0.0,0.75,0.2727272727272727,0.4444444444444445,0.7704918032786886,1.0,0.5,0.25,0.5,1.0,0.3801359236917197,0.35534179992186843,0.3333333333333333,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.75
13,12.540757571577293,0.0,0.75,0.6363636363636364,0.6666666666666665,0.016393442622950817,0.0,0.75,0.75,1.0,1.0,0.5669201728114759,0.5299431652300703,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,1.0
14,11.964001084330445,0.0,0.75,0.3636363636363637,0.5555555555555556,0.8032786885245902,1.0,0.5,0.25,0.5,1.0,0.5003475356023279,0.4677126859275447,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.8,0.6666666666666666,0.25,1.0,0.75
15,11.790557201568507,0.14705882352941174,0.25,0.13636363636363635,0.6666666666666665,0.11475409836065575,0.0,0.5,0.25,1.0,1.0,0.3552695235828791,0.3320972949394383,0.0,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
16,11.911701584927595,0.0,0.75,0.3636363636363637,0.5555555555555556,0.6721311475409837,0.0,0.5,0.25,1.0,1.0,0.4165061353428521,0.38933978765778576,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,0.75
17,11.407564949312404,0.4117647058823529,0.75,0.2727272727272727,0.3333333333333333,0.6557377049180328,0.0,0.0,0.0,0.5,1.0,0.5131166042920969,0.4796489002360565,0.0,0.3333333333333333,0.0,0.2,0.2,0.3333333333333333,0.5,1.0,0.75
18,11.976659481202367,0.0,0.75,0.4545454545454546,0.4444444444444445,0.0819672131147541,0.0,0.5,0.25,1.0,1.0,0.4558500044026062,0.4261174778897701,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.75
19,11.842229212112827,0.0,0.75,0.3636363636363637,0.4444444444444445,0.7377049180327869,1.0,0.5,0.25,0.5,1.0,0.5254688463399919,0.4911954751552141,0.0,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,0.0
20,12.692503112461445,0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.016393442622950817,0.0,1.0,0.75,1.0,1.0,0.4705094671360337,0.6940696095250574,0.0,0.6666666666666666,0.3333333333333333,0.8,1.0,0.6666666666666666,0.75,1.0,1.0
21,11.84510277730856,0.14705882352941174,0.25,0.0,0.6666666666666665,0.9508196721311476,0.0,0.5,0.25,1.0,1.0,0.4538062549539186,0.4242070306985832,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.3333333333333333,0.25,0.0,0.75
22,12.345834587905333,0.0,0.75,0.6363636363636364,0.7777777777777777,0.11475409836065575,1.0,0.75,0.25,1.0,1.0,0.6363808334013008,0.5948732984257088,0.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,0.75
